,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,,,
107,2,Corrida da tarde,13723.7,4139,4142,103.2,Run,Run,0.0,9714633839,2023-08-24T20:28:29Z,2023-08-24T17:28:29Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.64983801357448, -43.233897211030126]","[-19.64761764742434, -43.23693975806236]",3.316,4.603,84.3,TRUE,165.6,184.0,FALSE,TRUE,734.5,692.5,10415336452,10415336452,garmin_ping_291179327755,FALSE,0,1,FALSE,182.0,8535902,1,a9714633839,nz|vBzb{fGARIRMVc@hAs@lA}@xBa@t@k@|@m@vA[Zm@T{Cb@a@P]Xq@r@QHmAb@wAVu@Fc@AkAMaBWe@?e@VO\BdCIe@Ac@Be@Pg@\Yd@K|B^x@Fz@Bz@InCs@`B_BLGr@U`BOd@INE`@Wz@yBdA{A`@eA\m@Nk@p@oA~D}IXc@b@[`Ak@b@Q~Ay@rA}@\U\e@t@y@`@Wr@_@\Y\i@r@iBHi@Fw@AU}@sG@}ABs@Kq@k@cAkCiEe@y@[{@i@gBOw@]}@iAkDiBqIM_AC[@k@PiANe@Ra@`AqAXe@Fm@Go@Wc@uBgCWW_@K_@WgAeAMGQNAHBHZ`@xB~BpB`CPl@Kj@iAfBUf@@h@KtACxAJvAVzAHrAL`ALrBBRDhALlBHn@Jd@\t@xHjL^t@VdBPvD?lAGl@Ct@K`AUh@w@f@s@r@S^I`@Ud@{@lAg@ZkEvBa@XMNW^Q`@kE`KSb@IFU^q@~AqAxBWr@Yh@o@X_D`@_@LSL}@~@YTs@XmAXyANwAEoB]_@Aa@Ja@ZG\Cd@?fAC_AHq@Rc@f@Yn@CfBXzAJ~AQrBk@l@c@b@k@|@i@~@QlAMf@Kb@[Vi@f@qAx@oAd@iA\c@~DiJv@aB`@u@VU`Ao@nDkBhA{@dAgAX_@d@_@LC`@Qx@s@FUp@}AHe@Dk@CqAe@mCOcBAQFeBKs@mBkDsBkDi@{AQu@Qg@Mg@S[gAiD_@{AGg@[kA[sB_@}ACm@D{@TqAZo@l@q@\i@Tk@?e@Sw@e@o@qAwAWU{@c@yAmAMEGDEHL\`D~CbBvBHR@XSb@cAnA]p@Ot@KjBBn@Fh@ZlB\dDj@xILv@^lAj@|@hBjClCjDh@x@P^X`ATnF?rA[hDOb@yAfAc@`@OZC^g@dA_@f@}@f@sDjBk@`@Y^_CnFaBfDWXu@tBUb@AJqApBa@`AUb@]Te@LqC^e@RcAfAYTeAZ}A\e@Fo@?wAIeB[k@HOFSPOf@Ar@Bl@C_@HsANc@XUn@IdC`@~@Hl@Ab@EvA[NIh@Qb@Yz@cAb@WZI~@M,2,,,
108,2,Corrida ao entardecer,8134.9,3607,3666,62.2,Run,Run,,9708403380,2023-08-23T21:14:37Z,2023-08-23T18:14:37Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,1,3,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.65003482066095, -43.233705097809434]","[-19.65015074238181, -43.233282482251525]",2.255,2.899,81.7,TRUE,127.6,152.0,FALSE,TRUE,734.5,692.5,10408748035,10408748035,garmin_ping_291025155207,FALSE,0,0,FALSE,19.0,8535902,1,a9708403380,v{|vBta{fGc@v@Sl@mAjCM`@OVQJMb@[t@eA`Bo@~A_@VYHuBZY@a@L[PYVo@t@[PmA^_@J}BL{Da@[BUFYNGJO^Ab@DbAAEAo@@k@D[N[`@W\Cd@F`@JjAPhAF`@CpAQdBi@XUr@y@Z[ZM`@IhBO\Ib@SX_@`@iAP_@j@{@Zo@TSv@kBLUtA_DlA}CjAaCTYJKjAe@nAu@bAe@f@[Z]^QJIX[p@gATQ`@MXKr@s@`@_A`@oAFe@Bi@Eo@k@oDEi@Ck@DwAAc@G]Sa@m@_AoA_C}@{Ac@gAw@eC?KNKMEWWKUkAoDs@{Ce@iCSu@QmAA_@@i@Fg@ZkATe@dA_BR_@B]Ik@Q[W_@a@a@{@gAy@{@gA}@OGKBMIIDGHH`@RXr@t@^VZ\vBnCJT@\MVcApASXQ^Kb@Gh@GnA?f@t@lERfCLbA\lDJvBXjAZt@^b@dA`BVZ~BdDfAjBTl@NnALfCBvAAt@WrCWn@gAv@s@p@Q`@Kr@s@bAcAr@gBx@uAx@_@ZWVaAvB_AzBy@bBOd@ORa@fAy@pAWp@OZq@bAU`@Of@S`@[Xc@NeDh@a@PaAdAYP_@NmBf@cALS?g@Ag@GoBWa@C]H]RM\Cb@?nAEkAJs@R_@PIXI^?bAT~@Nd@D`AA`B[~@[`@Q`B}Af@UbCW\G`@SPOJQj@yA~@uAXo@h@aBT_@j@{Av@{AZw@ZaADC,2,,,
109,2,La Mision Brasil 2023 - 53km,52251.7,32526,43349,3362.8,Run,TrailRun,1.0,9682217262,2023-08-19T09:00:09Z,2023-08-19T06:00:09Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,3,10,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621479,"[-22.390379, -44.966816]","[-22.390374, -44.966803]",1.205,4.933,69.1,TRUE,133.1,191.0,FALSE,TRUE,2785.1,919.7,10380470046,10380470046,garmin_ping_290390400948,FALSE,0,9,FALSE,443.0,8535902,1,a9682217262,zbtgCrqmqG`H_Au@}IdGiAWsAv@{AyFcDuLaAqAgJ`@uLrC{BjC`BFfAkB`Cp@|AbC}EpCOzB{HeAyNhEWbD`BZcGvCcBf@wFi@gC~GaF~@}FxFcDfEr@|EkHhJgFhHJhCkE~K}GxEJHgFhAoAvDZrJ}B~DxC|@e@\{C`EcAnCxD~ITx@yCz@SfD`DzCuBtBcHrBe@TuCjEW~HbDpIeHpG?vGkIzEhCfGbIrEyAZlJyBbDvAnHbB_@dAlAdJm@x@z@UkCfEp@|E}GvGz@~@uAb@{H`FaEGeG|DaFmBqCrDoDQ_NbFqEkFoCkD_F`DoG^oFlBgBhCsHtA_J{B}KiBiC^yChBwAE_E`FqA`MaNnEoBbAmD~EeGJiDpAmB~EQlJ~CzDsGnFCx@mIn@jApCDWmB`AcA@wBnAsCpBY}@iEhH_EyAyHoGoDqAyDgEyEuEw@wAyImQaNcIkC}Ek@sAtA_BQcDuD_LoFeCqDkIoAgReMgH~BkF}Bm@aDgEqG`@mE}AaFqAw@QkFiAy@iEoIf@qDk@y@z@_AaBgFPcMmB_CgB_L_KiCyHwGcC_J`AsBHoGhAoBqAiOf@{HoDqEq@{EjEkObDMtEqC|EeJ|EwCNqF_GwF]aClCuEnFeB`CeBzAaFiA{HuCy@d@yBoGaCxBkM_BoEwE`CeF\kDqBiAj@kB~Co@zEaB~Ah@hAiDhA~BdHeAxB{FdDaC?oLxHgIImJiFaAoBcG[cGtCoJD{BsEuCoAEoAoFmBuBdAgFCFdCsCQs@jB}AFwKvHwJmAaFsEm@fGd@rBqDdEhAdH{EjA_HrKf@vC|ElCuDdEwHiA_FzDoDxKf@hEkJtMtCdCbAzCL~JwAtBGzB\dDvBrAaGdDaFYeN~GoAbBpBxEFrDyKbAwDdBxCbB_ApAzCByCvG{DzA_GlIw@|EgFvBeCbDeCc@m@qBcBZ\|AdF|BZxAsBhE}@bQlGeEr@bQbCTnDrGsBjCh@vKsAv@FtGa@vHgDtJGpElBV|AlCcFfCpCvDiDbByBg@uIxFjCxOeDc@gCfA{DhEoArF_GzAmBdFiEr@eDrLfAvAEnBpCfDa@~DbExBMpEpBtC}BjCq@`DlA|DwBvC|LvMl@lEkAhAf@jClCn@d@Qo@cAnBwAbEb@dIyBrHnBZpEoDhESfEs@JdA`A|EsByApDbB`@IrDzAxBPvDjGdJ`AcBzAd@dA|FoCbCVzUqBpBqBfGkKfd@_EvDiArLn\gGtKxClHaE~WaAhQpFfAzBw@hFyHxEs@hI_CjBOdDsG]iAtAaAzJXzK{BtA]yAyCqB\|@yADeCxCI|ItAdK|Gj@vJ~IoIxAb@fJuEp@,2,,,
110,2,Corrida matinal,16388.2,5401,5912,123.8,Run,Run,0.0,9665193653,2023-08-17T09:27:07Z,2023-08-17T06:27:07Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,9,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621479,"[-22.348463656380773, -44.97074807994068]","[-22.347722863778472, -44.970066882669926]",3.034,4.585,83.4,TRUE,157.2,179.0,FALSE,TRUE,992.1,907.2,10362478103,10362478103,garmin_ping_289975914572,FALSE,0,4,FALSE,171.0,8535902,1,a9665193653,||kgCdjnqGAYN_@?OHm@?_BIaA_@cBQmBAk@Fm@EmAc@{HBiBAgBFyCA]Gq@Qy@YoB[eBs@aDSiCCaBIs@Sq@k@iA_@wAi@y@M_ACk@HgB?e@HaCCw@Bg@p@wAFe@Ak@Dq@Fi@HWnBoD^k@p@e@lAm@xAaAfBSnAB`@En@SpA}@XORE`@@f@JzEnAlGfA~Ad@`ALNEZUb@mAVc@ZSfDwCjAsAPElFbB\Fr@^VG\ApFpCxCtAp@Pv@f@pB|@rBfAvBbAh@\pB|@fJtExCbAbAf@h@z@Vn@Cr@S|@DXJRx@`AbAz@z@~@^d@Rf@dC~DVl@Nb@DZ`@jALXXjAHj@JZl@bAZ^~AzAh@p@d@d@bAl@rA`@d@Bx@MfAw@rByBj@[zBk@V?hCb@zAPlA\r@^v@p@fAdBnAhCp@lAjDxGfApCp@dAf@f@|@`@n@Pl@JhA^f@Fl@?dAa@h@[TGF@`B{@tD{AjAk@XGx@g@b@OpBK~Fo@lAKRIhD]nABfACfOH|@C`BLTCNDDDJtAOoA\SFKAKkAAqADSLYFwDI_E@}DIwCHgAFoCXy@NmEf@sCPeL`F_ElB}An@K@CM@u@AGu@Ws@MgAc@y@g@y@_AQa@Qq@g@kA{A{CsAcCeBqDqA_Ck@k@kAm@UGgEo@o@Qy@G{B`@u@d@mAvA[XaAj@a@Nc@Fs@Eq@Qc@S{@m@cAkAiAeAkAgB}@cCeAuDUm@u@mAoB{Ds@y@gBsAuAmBIALOZy@Fi@Mk@u@gA_@UsC}@mEoBkCuAgLoF}A}@e@M{DuBqJuE}DsAyA_@e@CIB_ApAsAhAcDbCy@hBMNU?mFeA_K{B_@Qc@EY?a@LgA|@oAf@sB?aAHe@LsA|@w@\}@f@Y\qBpDUp@Ef@?vAEf@u@xACd@AzAOlE@v@Fp@Pf@Zj@h@bBn@zAJb@JbB@l@JvBx@pDh@rCh@rDBr@IrEDhCHl@ZfG@h@AvB\xC^pBBn@Ej@g@|BO`AM^mBtA{@x@cArB_@`@}Al@QNi@v@OjA?f@@TGaA?QPw@Ra@n@m@~Am@XYl@mAl@}@f@g@nAs@`@a@H_@?a@IIiABOM]k@A}A,2,,,
111,2,Corrida matinal,8289.3,2701,2853,271.1,Run,Run,0.0,9652911179,2023-08-15T12:53:15Z,2023-08-15T09:53:15Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,5,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11812048,"[-20.226614037528634, -43.780326722189784]","[-20.22569479420781, -43.779867980629206]",3.069,5.154,82.7,TRUE,167.3,186.0,FALSE,TRUE,1092.3,964.9,10349573007,10349573007,garmin_ping_289677849410,FALSE,0,6,FALSE,128.0,8535902,1,a9652911179,jomzB`zejGz@@h@FN?TBlBCFAx@u@n@q@v@q@b@Wp@Yl@a@x@]^WVCFF@JQh@EZDd@r@fCBj@QhEQbBKl@S~BKjCS`D?~AFfBBlCBj@TfAEVSNc@Ne@Vk@Rc@ReA\SLWXUx@eBbB]T]Bc@LSTs@~AcAn@QHg@ByAAu@Hc@Ji@ZoANiAXmA`@aAb@}@Xc@RGHgAtAc@r@[\cA|@WBAHa@CaBNk@Gc@Fa@RO@mBKc@Go@WwAYs@Eg@?SBoAd@qARa@V_@^@DcBBu@Ca@U}BqCcB_BmA_AkBiA_A_@gA{@c@S_@M}AWYMo@O}@\mDz@i@?y@Q_@@q@X~@_@lALn@AxA[xBm@d@A|@^rATv@Xb@Vh@`@h@XZLTNZNjClBrAlAl@r@`@h@`AdAZRBAHAx@@`AERG`@a@`@Sz@MbBg@h@Cr@BpATpAd@jBJf@?HCf@YTAZDd@?dAKp@EZOD@hAmA\m@fAsA^[HEv@UlAk@jAa@jDw@n@_@~AMxA@`@Ih@S\]Z}@RYZY|@W|@y@p@_@Va@Ji@JSNQjCkArBcAF]UkACs@A_CFi@BGHGj@StAw@lAm@bA_@vADdAFHARMdAkBVo@eBbDSDsCMe@JmAl@WHwBpA]NK?EIEW?g@LmEFw@R}Ef@cENcDAi@a@aBa@kA]a@_@SUJ_@Zc@Pu@b@wBjBq@r@KB}@BaEEMAkAo@mA]WSOURV,2,,,
112,2,Corrida matinal,23025.6,7329,7415,431.2,Run,Run,,9631885021,2023-08-12T09:22:12Z,2023-08-12T06:22:12Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,6,7,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.63761107996106, -43.20171774365008]","[-19.640753958374262, -43.19896772503853]",3.142,5.056,83.8,TRUE,164.4,188.0,FALSE,TRUE,942.1,684.0,10327403207,10327403207,garmin_ping_289153257073,FALSE,1,0,FALSE,300.0,8535902,1,a9631885021,bnzvBvytfGHSGm@Jm@xCwElBeBbEcC~@eAlDwKTC@TMd@qBbGo@hB[h@gA|@_B|@mB|AoAhBcChFy@rA_Az@gBp@qCJ}A_@}@_@{@s@_DqAo@Kg@Dm@\{@`Co@`A_DpCeGfEmDlAg@f@Ud@GjAbAfJt@~B`ChFL|@Q|AuBxCSf@SnA?tCNrALnG?lBKtAcBbDiD~F{BtCe@\iCv@m@p@Wl@OpAVbGIn@Yd@]ReGhBmAt@Wb@i@fBWf@CPf@bAAb@Qf@o@^iAG_@LqAbAcATaKk@y@@o@NqE`Ds@XqB^iAf@}EfH}@xAa@XyCjAYKkBkD[Uy@Ms@BwErAeGbD_@?i@e@?U`@wB`@aLh@gCGoBD[{BeCQa@~C{DdN{NpDkEr@_BXsARaFFW~B{@iCeNOK_B^D|@lBxJHhAc@xF}@tDU`@yFjGWd@nA~CpA^}A^wAzAYHYMGeAz@aADSDcBCUMMsC`C_AGuDuAqBD_Bf@iFR]KUYEm@Ja@X]VGhBTd@Gd@UtJeJLc@Ii@B\If@Ud@{IjI_AZiAU{@FUNUp@BZR`@p@PrEYlBg@nBArEdBHJEZ{@dAuG~GAPPXlB|BLjACtAk@rD]jK]|ADRd@b@R@ZQfFyCfD_AvASp@Ab@L^`@rArCRL`DmAb@Yf@u@v@gBrB_DhAuAdEgA`FaDbB_@hKh@rAQt@g@FwCf@uAGYYg@[W{DsBiAsAiAkBwAqGOmA@k@g@eDNuARq@hEoHFeCqLsKkBu@_AMa@QAOx@@fDbArKpKj@z@BhAOt@qEjH]~@Gb@D~@l@bDp@nF~@pC`ApArAlA`Bz@d@Ld@GrBj@b@AXOv@kA^YfGeClASTo@c@_HHs@Zy@b@o@h@]lCs@j@i@pAqBpAgChDiFd@}AFk@YmIUmAm@yACyAJs@Re@x@cAlA}@v@{ABi@Gm@cBsE}@oB_@wAiAeKFs@Xm@j@m@`@S~CeAnKgI`A{AZuA^g@j@Yv@Id@DnIjDz@PdB?lBm@p@k@\oAn@yApCiEbB_BrCaBjAy@d@k@h@mAj@yBrCiI`@u@v@y@jAo@~Ae@~AGnKsAcMdB_Cn@{Az@k@l@c@x@uDfMWj@_AjAqD|BwApAq@z@eBtDCTNAxAkAtBo@dCqAzA}BrB_C,2,,,
113,2,Corrida matinal,9452.3,2877,2882,72.7,Run,Run,,9613069263,2023-08-09T12:31:24Z,2023-08-09T09:31:24Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.649892076849937, -43.233981281518936]","[-19.65022299438715, -43.23336680419743]",3.285,4.514,85.0,TRUE,160.9,180.0,FALSE,TRUE,734.8,692.6,10307509122,10307509122,garmin_ping_288683763768,FALSE,0,0,FALSE,103.0,8535902,1,a9613069263,zz|vBlc{fGUj@MXa@nAw@lA_@lA_@|@ON[f@mA`COJs@RmCXe@L[VYf@Y\a@Vo@J{A^m@Fw@Bs@CoCc@M?e@HYXGTG`ABz@IoAH{@PUb@Sj@IdDd@z@Bh@EjBc@v@Y\WdAcA^Sx@O|AOj@O^a@n@aBn@_AXg@f@kAFGT]r@iBZq@hCgG`@u@V_@`@]nEaCtA{@l@o@ZY`@e@~A_ANM^i@Rc@b@sAJy@@u@Iw@e@iCC[EgAB{AAe@Qg@w@iAgAuBgAgB]y@{@mCMk@q@_By@kCwAaH[gBC_@Dq@RwA`@y@dA}ARg@BSCq@Wk@mD{D]Qa@Oy@u@IDGR?DLNxBxBxBhCJLNf@G`@Sb@]`@c@p@Sj@Q~@Gt@@tARjB`@`Ct@rKLdAZbAfGfJf@p@`@r@Th@RpAHv@Dp@H~BA~@Gv@IbAIh@U^{@n@a@\QX_@`Ac@v@W\q@b@yBfAeB`Ak@f@S^a@|@w@rB{AhDW\a@p@mAzC_AxAs@bBINQLUJs@LkBPa@LSJa@`@[^c@Zk@TcB^s@Hq@@w@IaC]_@@a@NMLS^Cl@DhAIcAFk@Pi@VSb@ML?\Bp@N~@LhADf@A|@OpA[^OVQ|@cATQ`@SjAO~@Id@KJGZYr@_B|@wARa@\w@X]dFsL\s@Vc@NOn@c@zDoBr@g@PId@c@X_@`@]NU~@e@b@]f@i@v@kBJg@Hu@ASa@{AIGk@LGH?`AIlBK~@CNS`@cAx@k@n@ARe@`A_@h@c@f@a@XaBv@_CpAk@j@iAdC,2,,,
114,2,Corrida ao entardecer,18256.1,5399,5402,121.3,Run,Run,,9609756734,2023-08-08T22:08:35Z,2023-08-08T19:08:35Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,4,10,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.649886209517717, -43.23397449217737]","[-19.6504707634449, -43.23290512897074]",3.381,4.793,84.4,TRUE,159.6,181.0,FALSE,TRUE,734.5,692.4,10304000838,10304000838,garmin_ping_288594564792,FALSE,3,0,FALSE,186.0,8535902,1,a9609756734,xz|vBjc{fGoBfEi@`Ao@|AcAvAe@|ASZ_@LgCLc@Jk@XkB~Ak@Xs@RcCVuAK}A[k@?a@PWZE`@A`BIu@@g@d@gA^Qf@CtDf@hBIhCi@`@UZe@x@u@d@OnCa@\Ob@m@l@}AxBmD|F{Mb@y@p@i@nF{C`AeAb@[t@}@vAq@v@cAp@aBLiBo@sEIaB@yAGo@Oe@aDkFiAgCy@_COu@iAeDmAcF{@iEEi@@s@XyAvBgDHaAOo@mCgDm@m@q@]}@u@WRFVhE|Et@|@Pd@G`@cAvA]p@Od@WdBDhBz@dGx@`LNv@\p@|CvE|ChEh@rAR|AHfEWxEO^aBpA_@f@Q~@y@lAaAr@kEzB[V]d@}AvDsCdGaBfD_A|As@|A[Tg@NkCXe@P_@XcAfAuCx@wALaBOoBYu@N[\Kb@@`BEy@Di@Ni@Z]n@KdDf@l@B`AG~Cy@rAsAd@[l@OlC]`@QV_@p@eBv@oAv@mBVYfGiN~@w@rEyB|AiA~AeBdAm@\[^m@f@mAPk@D{@As@q@iFCg@@aBKgA{D}Gg@iA_AuCOq@S_@m@aBc@eBqBwJG_BPsAZw@hA_BRc@Fu@Ik@a@m@wBaCs@]cB}AODEPNV|BbC`CzCF`@Kb@kA`BU`@Y`AKdBDhAl@xDb@|E\fFZ|ANb@`@p@lD~E|BpDZ`AThBPzDAz@YdD[j@eAx@o@r@Or@_AzAeAp@yDpBs@n@qFvLc@n@kAfC{@pAo@~AW\q@V{C^WJcB~Ac@R{Bh@}AJeBQkASo@@_@R[j@ClB?eADa@Rk@XSh@IdDb@x@B|@IxCw@lBmB^MtC]t@[V_@n@}Ap@gAl@wA^i@fGeNh@m@`@WdFmCjBaBh@q@pAq@|@eAb@}@V}@LaAAm@q@yEE{@@}BKq@cEiHyAuDOs@o@cBmAaEmAcGYqB@mAHs@Li@`@w@nA_BLo@Gg@Qe@eCuCaAk@cByAMHVt@vBxB`BrB\j@?f@Sb@eArAc@lAMz@E|AjApJx@pJJb@\p@rF~H|AdC\zAPnE?xBUdCUj@wAdAY^Ol@Ud@y@pAeBdAcDfBk@j@[l@,2,,,
115,2,Corrida matinal,17100.2,6042,6821,124.8,Run,Run,,9593464374,2023-08-06T10:26:02Z,2023-08-06T07:26:02Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,2,6,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.634744552895427, -43.23189737275243]","[-19.630399625748396, -43.22902129031718]",2.83,4.906,84.3,TRUE,147.0,175.0,FALSE,TRUE,767.4,705.4,10286831881,10286831881,garmin_ping_288172916230,FALSE,1,0,FALSE,116.0,8535902,1,a9593464374,d|yvBjvzfGcCLeC@{EKoC_@qAu@{@_Ai@cA_@eBOmASQ_@Aw@NGIROb@Id@SHi@OiAAwAQ}AW_Bi@}Aq@cAEc@_AkBc@q@_@]s@_By@kAc@uAm@yAa@uAWi@[Ye@QcBKk@L_@Rc@d@SZOp@EzATjAd@lAt@rAnItF`@HrABt@T\BZGb@Ab@XLb@f@jAXfA\~DJh@Ar@Ih@WZc@Ri@LAFR?XOb@GXFXtAHn@V~@\x@l@r@`Ar@p@XzB\bDJdECh@OlBElA@cKLcGUe@Eu@Ua@Qk@e@u@cAQc@Sy@i@oF]sBOaCg@yBo@mAU]UgAQa@wBgDmBsDc@oAsAkDq@o@a@Oq@KsAJ}@j@m@hAMv@DlAfAxCx@lA~H`FnA`@X?^Jt@DzATz@v@h@rAP`Ar@lIFjBLt@h@zATb@b@d@jAr@jAXzENpB?xCWfEAf@Kh@[XUZi@Hg@e@QQK_@_@CKa@uDeAgFuAsH]q@yCiCc@a@C_@|@i@T[o@Jg@V_@D_DMk@M}HwLiA{AoEyEmAaAKe@IwEFk@XwALyAMkBMy@YIe@y@OMa@WYAw@p@yC`Ae@^]l@QbATxF?j@Il@S\q@v@[JeBN{C`A[P_@b@s@pBEd@Hd@Vh@?RS|@Wv@Ef@OZ@f@`DtIdAlBdAdCf@tB~@hB~B~Ff@xADr@Ch@kBzCpA}BFSHo@MeAcC{FcAuBsBkFaC}Fq@yAi@aCSYOc@BsAEOoAQ{@q@Gq@Fm@Ti@b@c@b@C`@KV]f@sAp@}@bAi@fDiAn@c@nAe@PWBY?y@[oCC{AHg@Vu@`@o@b@_@pCw@\WpFwIxBqDNa@RuAS{DM{DH[XEVNFnAN`HMlBc@fAg@|@}C`F]VI^y@dBI\DTPZnDdXjFbG`B`ChAhBn@VtA|BhAtAbDL`AIbB_@ETaBj@@RNb@`@VrBhBn@|@N^dCrMXhBLjBP\VTp@FXTJRK\U^{@r@uEbAYBeEFuHQ}AUeAi@_@Yi@m@s@aBKs@K_BMQ[I{@NUC@GbA_@TOFKBc@WeDQeBKe@s@mBk@aAEs@eDqFg@iAyCoHE[`@pAZl@x@xBzA|ClAfBjApB\xA^p@l@hBf@lE@^,2,,,
116,2,Corrida matinal,18677.7,6121,6265,272.8,Run,Run,0.0,9587933591,2023-08-05T12:47:59Z,2023-08-05T09:47:59Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,4,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.637454841285944, -43.20198395289481]","[-19.637848706915975, -43.20158447138965]",3.051,4.49,83.8,TRUE,163.3,191.0,FALSE,TRUE,946.9,684.2,10280971106,10280971106,garmin_ping_288027970842,FALSE,3,2,FALSE,243.0,8535902,1,a9587933591,bmzvBl{tfGZ{@?QY[Hc@tCqE|@iAh@c@pEkCrAaBb@iA\{A|AoEHOF@BJ_@bBeBxF[n@W`@_Av@aCrA}AnAgAdBuBxEc@ZmAbBg@^uAj@m@JoBAw@O_IqDm@Ce@Hk@`@S^YxAi@z@kKdIcB|@gC|@c@f@Kd@?t@nA|Jl@jBdC`FVhAAr@Md@iB`Ck@~AGl@BnDH`ANhG@fBE~@a@vAsDvF{AtCaArAi@l@_@VkCr@g@b@S`@Sv@Ez@d@jGMn@Y^g@Ty@LeElAaAd@q@dAk@fBQVYLcAD[VM\Ah@^`A}AlAg@RcAFaDUcGOw@V}AtAsBjAoElAc@Z}DhGa@`@e@|@]X_DnAYBGGcBmDc@]o@IqAPyDnA}An@iDpB[BQMYc@@Y\wAZqGHuCh@cESsByBwCP_@vHwIF_@gFiBkCPoA^_ET_@C[SUo@Fi@T]b@OjBBb@EbAa@~HoHd@w@Ca@U]uA[aAAvBRj@ZLd@Gd@q@v@cAt@gGxFc@X_@FkAQgAL[j@?h@R^VNf@?`EWhBi@jB?fBd@lBv@RNWr@W\kCjCsCfD|BpDLbBI~@M`@QjAk@pMYlA@Nf@j@f@GxCgBtBcApDaA|@Ip@Fd@ZlBlDNBhCgAd@Wh@m@v@eBxD{Fn@_@hB]bBk@vEaDf@Mz@AdJh@j@Ct@QdA{@ZAFO[i@Ee@Hi@l@i@v@O^c@|@{B\e@p@]jGqBh@g@Tc@Bq@UaCIqBBo@`@oAf@k@h@[rBi@~@s@bCkEpD{Fn@uAN_BUcIWqAi@_AKu@?m@Hm@\u@|@gA|@q@v@oAJg@?i@qAoDoAoC_@qAmAwKDs@Xy@p@o@dCy@t@_@`KwH|@kAt@_Ct@o@`@Kn@An@JhGrChBd@vA@r@KtAq@rBmE|AkC`AqA|AqAjDoBjAiAl@yA`@_BtA{DZi@BLiBzGc@nAYj@gAnAcCpAiB|Ay@jAoBjEJ?`BoAfC{@fBcAb@a@~@aBj@q@zE_FfAsAIEIBU~@Y^oAbAeClC}BhD{CxAuBv@uAfAO@@QhB{D\i@~@cApA_AnBeA~@}@^q@w@lAu@l@uBhA{@p@eAnAqBbEg@`B,2,,,
